simulation_number,port,price,fuel_amount,refuel_amount,speed,fuel_cost,total_cost
543607702,2,800,7.0,51,1,,
543607702,3,1375.0,28.0,69,1,,
543607702,4,1562.5,72.0,0,1,,
543607702,5,1562.5,39.0,39,1,,
543607702,6,2343.75,33.0,16,1,,
543607702,7,1953.125,27.0,87,1,,
543607702,8,2734.375,49.0,64,1,,
543607702,9,3662.109375,13.0,39,1,,
543607702,,,,,,828756.640625,1400.0
543607703,0,1000,0.0,30,1,,
543607703,1,1500.0,0.0,32,1,,
543607703,2,1250.0,7.0,30,1,,
543607703,3,2148.4375,7.0,40,1,,
543607703,4,1464.84375,22.0,64,1,,
543607703,5,1098.6328125,53.0,48,1,,
543607703,6,1647.94921875,56.0,40,1,,
543607703,7,1716.61376953125,74.0,5,1,,
543607703,8,3004.0740966796875,14.0,106,1,,
543607703,9,4023.313522338867,20.0,37,1,,
543607703,,,,,,930217.3671722412,1400.0
543607704,0,1000,0.0,30,1,,
543607704,1,900.0,0.0,32,1,,
543607704,2,600.0,7.0,102,1,,
543607704,3,1031.25,79.0,40,1,,
543607704,4,1171.875,94.0,52,1,,
543607704,5,1464.84375,113.0,23,1,,
543607704,6,2197.265625,91.0,0,1,,
543607704,7,2288.818359375,69.0,69,1,,
543607704,8,3204.345703125,73.0,44,1,,
543607704,9,3433.2275390625,17.0,38,1,,
543607704,,,,,,724761.23046875,1400.0
543607705,0,1000,0.0,30,1,,
543607705,1,1500.0,0.0,32,1,,
543607705,2,1250.0,7.0,112,1,,
543607705,3,1289.0625,89.0,26,1,,
543607705,4,878.90625,90.0,30,1,,
543607705,5,659.1796875,87.0,54,1,,
543607705,6,988.76953125,96.0,38,1,,
543607705,7,1029.96826171875,112.0,35,1,,
543607705,8,1802.4444580078125,82.0,48,1,,
543607705,9,1448.3928680419922,30.0,42,1,,
543607705,,,,,,574950.4814147949,1400.0
543607706,0,1000,0.0,32,1,,
543607706,1,900.0,2.0,31,1,,
543607706,2,450.0,8.0,50,1,,
543607706,3,773.4375,28.0,87,1,,
543607706,4,527.34375,90.0,21,1,,
543607706,5,395.5078125,78.0,15,1,,
543607706,6,474.609375,48.0,43,1,,
543607706,7,395.5078125,69.0,17,1,,
543607706,8,692.138671875,21.0,82,1,,
543607706,9,741.5771484375,3.0,42,1,,
543607706,,,,,,322229.345703125,1400.0
543607707,0,1000,0.0,30,1,,
543607707,1,1500.0,0.0,32,1,,
543607707,2,1000.0,7.0,51,1,,
543607707,3,1718.75,28.0,34,1,,
543607707,4,1562.5,37.0,32,1,,
543607707,5,1953.125,36.0,57,1,,
543607707,6,1757.8125,48.0,65,1,,
543607707,7,1831.0546875,91.0,25,1,,
543607707,8,1922.607421875,51.0,63,1,,
543607707,9,2059.9365234375,14.0,38,1,,
543607707,,,,,,748701.66015625,1400.0
543607708,0,1000,0.0,30,1,,
543607708,1,900.0,0.0,32,1,,
543607708,2,450.0,7.0,112,1,,
543607708,3,464.0625,89.0,30,1,,
543607708,4,316.40625,94.0,52,1,,
543607708,5,395.5078125,113.0,26,1,,
543607708,6,474.609375,94.0,20,1,,
543607708,7,395.5078125,92.0,49,1,,
543607708,8,692.138671875,76.0,42,1,,
543607708,9,556.182861328125,18.0,37,1,,
543607708,,,,,,268878.8635253906,1400.0
543607709,0,1000,0.0,32,1,,
543607709,1,1500.0,2.0,31,1,,
543607709,2,750.0,8.0,91,1,,
543607709,3,1289.0625,69.0,40,1,,
543607709,4,1464.84375,84.0,66,1,,
543607709,5,1464.84375,117.0,25,1,,
543607709,6,1757.8125,97.0,41,1,,
543607709,7,1098.6328125,116.0,2,1,,
543607709,8,1922.607421875,53.0,76,1,,
543607709,9,2059.9365234375,29.0,43,1,,
543607709,,,,,,681076.2939453125,1400.0
543607710,0,1000,0.0,30,1,,
543607710,1,900.0,0.0,32,1,,
543607710,2,600.0,7.0,40,1,,
543607710,3,825.0,17.0,123,1,,
543607710,4,937.5,115.0,20,1,,
543607710,5,937.5,102.0,10,1,,
543607710,6,1406.25,67.0,17,1,,
543607710,7,1171.875,62.0,25,1,,
543607710,8,1230.46875,22.0,100,1,,
543607710,9,1647.94921875,22.0,36,1,,
543607710,,,,,,488476.171875,1400.0
543607711,0,1000,0.0,30,1,,
543607711,1,900.0,0.0,32,1,,
543607711,2,600.0,7.0,30,1,,
543607711,3,825.0,7.0,143,1,,
543607711,4,562.5,125.0,21,1,,
543607711,5,562.5,113.0,21,1,,
543607711,6,675.0,89.0,0,1,,
543607711,7,562.5,67.0,11,1,,
543607711,8,590.625,13.0,97,1,,
543607711,9,632.8125,10.0,40,1,,
543607711,,,,,,346690.625,1400.0
543607712,0,1000,0.0,30,1,,
543607712,1,1500.0,0.0,32,1,,
543607712,2,750.0,7.0,71,1,,
543607712,3,1289.0625,48.0,0,1,,
543607712,4,1464.84375,23.0,36,1,,
543607712,5,1831.0546875,26.0,97,1,,
543607712,6,2746.58203125,78.0,0,1,,
543607712,7,2861.02294921875,56.0,47,1,,
543607712,8,5006.7901611328125,38.0,80,1,,
543607712,9,5364.418029785156,18.0,37,1,,
543607712,,,,,,1131091.438293457,1400.0
543607713,0,1000,0.0,32,1,,
543607713,1,1200,2.0,31,1,,
543607713,2,800,8.0,142,1,,
543607713,3,1100,120.0,10,1,,
543607713,4,1250.0,105.0,28,1,,
543607713,5,1250.0,100.0,42,1,,
543607713,6,1875.0,97.0,30,1,,
543607713,7,1562.5,105.0,25,1,,
543607713,8,2734.375,65.0,48,1,,
543607713,9,3662.109375,13.0,39,1,,
543607713,,,,,,691184.765625,1400.0
543607714,0,1000,0.0,30,1,,
543607714,1,1500.0,0.0,32,1,,
543607714,2,1000.0,7.0,81,1,,
543607714,3,1375.0,58.0,85,1,,
543607714,4,1562.5,118.0,25,1,,
543607714,5,1953.125,110.0,20,1,,
543607714,6,1757.8125,85.0,9,1,,
543607714,7,1831.0546875,72.0,55,1,,
543607714,8,2563.4765625,62.0,69,1,,
543607714,9,2059.9365234375,31.0,42,1,,
543607714,,,,,,774425.537109375,1400.0
543607715,0,1000,0.0,30,1,,
543607715,1,900.0,0.0,32,1,,
543607715,2,750.0,7.0,91,1,,
543607715,3,773.4375,68.0,64,1,,
543607715,4,527.34375,107.0,12,1,,
543607715,5,395.5078125,86.0,41,1,,
543607715,6,355.95703125,82.0,29,1,,
543607715,7,370.78857421875,89.0,43,1,,
543607715,8,519.10400390625,67.0,83,1,,
543607715,9,417.13714599609375,50.0,42,1,,
543607715,,,,,,326466.00036621094,1400.0
543607716,0,1000,0.0,30,1,,
543607716,1,900.0,0.0,32,1,,
543607716,2,750.0,7.0,81,1,,
543607716,3,1031.25,58.0,19,1,,
543607716,4,1171.875,52.0,42,1,,
543607716,5,1464.84375,61.0,57,1,,
543607716,6,1757.8125,73.0,0,1,,
543607716,7,1831.0546875,51.0,28,1,,
543607716,8,2563.4765625,14.0,116,1,,
543607716,9,2059.9365234375,30.0,42,1,,
543607716,,,,,,746508.740234375,1400.0
543607717,0,1000,0.0,30,1,,
543607717,1,1200,0.0,32,1,,
543607717,2,1000.0,7.0,132,1,,
543607717,3,1718.75,109.0,38,1,,
543607717,4,1562.5,122.0,24,1,,
543607717,5,1953.125,113.0,5,1,,
543607717,6,1757.8125,73.0,22,1,,
543607717,7,1098.6328125,73.0,0,1,,
543607717,8,1538.0859375,8.0,121,1,,
543607717,9,1235.9619140625,29.0,43,1,,
543607717,,,,,,624404.7607421875,1400.0
543607718,0,1000,0.0,30,1,,
543607718,1,900.0,0.0,32,1,,
543607718,2,450.0,7.0,51,1,,
543607718,3,773.4375,28.0,26,1,,
543607718,4,703.125,29.0,86,1,,
543607718,5,878.90625,82.0,68,1,,
543607718,6,1318.359375,105.0,3,1,,
543607718,7,823.974609375,86.0,59,1,,
543607718,8,865.17333984375,80.0,40,1,,
543607718,9,1158.7142944335938,20.0,37,1,,
543607718,,,,,,392642.69256591797,1400.0
543607719,0,1000,0.0,30,1,,
543607719,1,1200,0.0,32,1,,
543607719,2,1000.0,7.0,81,1,,
543607719,3,1031.25,58.0,78,1,,
543607719,4,1171.875,111.0,16,1,,
543607719,5,1171.875,94.0,8,1,,
543607719,6,1757.8125,57.0,0,1,,
543607719,7,1831.0546875,35.0,57,1,,
543607719,8,1922.607421875,27.0,79,1,,
543607719,9,2574.920654296875,6.0,41,1,,
543607719,,,,,,659290.3503417969,1400.0
543607720,0,1000,0.0,30,1,,
543607720,1,900.0,0.0,32,1,,
543607720,2,450.0,7.0,61,1,,
543607720,3,618.75,38.0,88,1,,
543607720,4,421.875,101.0,45,1,,
543607720,5,527.34375,113.0,26,1,,
543607720,6,791.015625,94.0,44,1,,
543607720,7,659.1796875,116.0,17,1,,
543607720,8,922.8515625,68.0,70,1,,
543607720,9,1235.9619140625,38.0,40,1,,
543607720,,,,,,373944.140625,1400.0
543607721,0,1000,0.0,32,1,,
543607721,1,900.0,2.0,31,1,,
543607721,2,600.0,8.0,81,1,,
543607721,3,1031.25,59.0,39,1,,
543607721,4,937.5,73.0,66,1,,
543607721,5,1171.875,106.0,3,1,,
543607721,6,1406.25,64.0,43,1,,
543607721,7,1464.84375,85.0,13,1,,
543607721,8,2563.4765625,33.0,75,1,,
543607721,9,3433.2275390625,8.0,40,1,,
543607721,,,,,,663710.9375,1400.0
543607722,0,1000,0.0,30,1,,
543607722,1,1200,0.0,32,1,,
543607722,2,800,7.0,102,1,,
543607722,3,1100,79.0,45,1,,
543607722,4,1250.0,99.0,18,1,,
543607722,5,1562.5,84.0,47,1,,
543607722,6,2343.75,86.0,22,1,,
543607722,7,1464.84375,86.0,18,1,,
543607722,8,1538.0859375,39.0,87,1,,
543607722,9,2059.9365234375,26.0,44,1,,
543607722,,,,,,638317.87109375,1400.0
543607723,0,1000,0.0,30,1,,
543607723,1,1500.0,0.0,32,1,,
543607723,2,1250.0,7.0,112,1,,
543607723,3,1718.75,89.0,52,1,,
543607723,4,1953.125,116.0,31,1,,
543607723,5,2441.40625,114.0,7,1,,
543607723,6,2197.265625,76.0,37,1,,
543607723,7,2288.818359375,91.0,29,1,,
543607723,8,3204.345703125,55.0,74,1,,
543607723,9,4291.534423828125,29.0,43,1,,
543607723,,,,,,994843.8415527344,1400.0
543607724,0,1000,0.0,30,1,,
543607724,1,1500.0,0.0,32,1,,
543607724,2,1000.0,7.0,112,1,,
543607724,3,1718.75,89.0,21,1,,
543607724,4,1562.5,85.0,51,1,,
543607724,5,1562.5,103.0,40,1,,
543607724,6,1875.0,98.0,52,1,,
543607724,7,1171.875,128.0,11,1,,
543607724,8,2050.78125,74.0,48,1,,
543607724,9,2746.58203125,22.0,36,1,,
543607724,,,,,,716486.328125,1400.0
543607725,0,1000,0.0,30,1,,
543607725,1,900.0,0.0,32,1,,
543607725,2,750.0,7.0,122,1,,
543607725,3,1289.0625,99.0,36,1,,
543607725,4,878.90625,110.0,14,1,,
543607725,5,1098.6328125,91.0,12,1,,
543607725,6,1647.94921875,58.0,52,1,,
543607725,7,1373.291015625,88.0,8,1,,
543607725,8,1922.607421875,31.0,76,1,,
543607725,9,2059.9365234375,7.0,40,1,,
543607725,,,,,,587889.84375,1400.0
543607726,0,1000,0.0,30,1,,
543607726,1,1200,0.0,32,1,,
543607726,2,600.0,7.0,30,1,,
543607726,3,1031.25,7.0,51,1,,
543607726,4,937.5,33.0,66,1,,
543607726,5,937.5,66.0,48,1,,
543607726,6,1125.0,69.0,0,1,,
543607726,7,937.5,47.0,44,1,,
543607726,8,984.375,26.0,88,1,,
543607726,9,791.015625,14.0,38,1,,
543607726,,,,,,443302.34375,1400.0
543607727,0,1000,0.0,32,1,,
543607727,1,1500.0,2.0,31,1,,
543607727,2,750.0,8.0,91,1,,
543607727,3,1031.25,69.0,81,1,,
543607727,4,1171.875,125.0,23,1,,
543607727,5,878.90625,115.0,5,1,,
543607727,6,791.015625,75.0,16,1,,
543607727,7,659.1796875,69.0,57,1,,
543607727,8,922.8515625,61.0,76,1,,
543607727,9,741.5771484375,37.0,40,1,,
543607727,,,,,,452158.203125,1400.0
543607728,0,1000,0.0,30,1,,
543607728,1,1500.0,0.0,32,1,,
543607728,2,1000.0,7.0,71,1,,
543607728,3,1718.75,48.0,14,1,,
543607728,4,1171.875,37.0,24,1,,
543607728,5,1464.84375,28.0,69,1,,
543607728,6,2197.265625,52.0,35,1,,
543607728,7,2288.818359375,65.0,54,1,,
543607728,8,2403.25927734375,54.0,96,1,,
543607728,9,1931.1904907226562,50.0,42,1,,
543607728,,,,,,855085.0982666016,1400.0
543607729,0,1000,0.0,30,1,,
543607729,1,1200,0.0,32,1,,
543607729,2,1000.0,7.0,40,1,,
543607729,3,1718.75,17.0,38,1,,
543607729,4,1562.5,30.0,25,1,,
543607729,5,1171.875,22.0,54,1,,
543607729,6,1406.25,31.0,0,1,,
543607729,7,1171.875,9.0,120,1,,
543607729,8,2050.78125,64.0,43,1,,
543607729,9,1647.94921875,7.0,40,1,,
543607729,,,,,,610282.8125,1400.0
543607900,0,1000,0.0,30,1,,
543607900,1,1200,0.0,32,1,,
543607900,2,600.0,7.0,91,1,,
543607900,3,1031.25,68.0,11,1,,
543607900,4,703.125,54.0,34,1,,
543607900,5,878.90625,55.0,27,1,,
543607900,6,1054.6875,37.0,88,1,,
543607900,7,659.1796875,103.0,16,1,,
543607900,8,692.138671875,54.0,75,1,,
543607900,9,556.182861328125,29.0,43,1,,
543607900,,,,,,401666.1071777344,1400.0
543607901,0,1000,0.0,30,1,,
543607901,1,1200,0.0,32,1,,
543607901,2,600.0,7.0,132,1,,
543607901,3,1031.25,109.0,41,1,,
543607901,4,1171.875,125.0,21,1,,
543607901,5,878.90625,113.0,37,1,,
543607901,6,1318.359375,105.0,0,1,,
543607901,7,1373.291015625,83.0,28,1,,
543607901,8,1922.607421875,46.0,81,1,,
543607901,9,2059.9365234375,27.0,43,1,,
543607901,,,,,,569270.7763671875,1400.0
543607902,0,1000,0.0,30,1,,
543607902,1,1200,0.0,32,1,,
543607902,2,800,7.0,40,1,,
543607902,3,1375.0,17.0,9,1,,
543607902,4,1562.5,1.0,117,1,,
543607902,5,1562.5,85.0,13,1,,
543607902,6,2343.75,53.0,90,1,,
543607902,7,1953.125,121.0,18,1,,
543607902,8,2734.375,74.0,32,1,,
543607902,9,3662.109375,6.0,41,1,,
543607902,,,,,,840140.234375,1400.0
543607903,0,1000,0.0,30,1,,
543607903,1,1500.0,0.0,32,1,,
543607903,2,1250.0,7.0,30,1,,
543607903,3,2148.4375,7.0,30,1,,
543607903,4,1464.84375,12.0,108,1,,
543607903,5,1098.6328125,87.0,54,1,,
543607903,6,1647.94921875,96.0,7,1,,
543607903,7,1716.61376953125,81.0,64,1,,
543607903,8,3004.0740966796875,80.0,40,1,,
543607903,9,4023.313522338867,20.0,37,1,,
543607903,,,,,,828406.9118499756,1400.0
543607904,0,1000,0.0,30,1,,
543607904,1,900.0,0.0,32,1,,
543607904,2,600.0,7.0,71,1,,
543607904,3,1031.25,48.0,36,1,,
543607904,4,1171.875,59.0,26,1,,
543607904,5,1464.84375,52.0,7,1,,
543607904,6,2197.265625,14.0,77,1,,
543607904,7,2288.818359375,69.0,17,1,,
543607904,8,3204.345703125,21.0,110,1,,
543607904,9,3433.2275390625,31.0,42,1,,
543607904,,,,,,924520.60546875,1400.0
543607905,0,1000,0.0,30,1,,
543607905,1,1500.0,0.0,32,1,,
543607905,2,1250.0,7.0,91,1,,
543607905,3,1289.0625,68.0,29,1,,
543607905,4,878.90625,72.0,11,1,,
543607905,5,659.1796875,50.0,7,1,,
543607905,6,988.76953125,12.0,108,1,,
543607905,7,1029.96826171875,98.0,52,1,,
543607905,8,1802.4444580078125,85.0,23,1,,
543607905,9,1448.3928680419922,8.0,40,1,,
543607905,,,,,,543652.4353027344,1400.0
543607906,0,1000,0.0,30,1,,
543607906,1,900.0,0.0,32,1,,
543607906,2,450.0,7.0,51,1,,
543607906,3,773.4375,28.0,34,1,,
543607906,4,527.34375,37.0,40,1,,
543607906,5,395.5078125,44.0,98,1,,
543607906,6,474.609375,97.0,45,1,,
543607906,7,395.5078125,120.0,10,1,,
543607906,8,692.138671875,65.0,42,1,,
543607906,9,741.5771484375,7.0,40,1,,
543607906,,,,,,292445.80078125,1400.0
543607907,0,1000,0.0,30,1,,
543607907,1,1500.0,0.0,32,1,,
543607907,2,1000.0,7.0,91,1,,
543607907,3,1718.75,68.0,82,1,,
543607907,4,1562.5,125.0,3,1,,
543607907,5,1953.125,95.0,11,1,,
543607907,6,1757.8125,61.0,31,1,,
543607907,7,1831.0546875,70.0,74,1,,
543607907,8,1922.607421875,79.0,45,1,,
543607907,9,2059.9365234375,24.0,36,1,,
543607907,,,,,,727274.658203125,1400.0
543607908,0,1000,0.0,32,1,,
543607908,1,900.0,2.0,31,1,,
543607908,2,450.0,8.0,71,1,,
543607908,3,464.0625,49.0,0,1,,
543607908,4,316.40625,24.0,27,1,,
543607908,5,395.5078125,18.0,122,1,,
543607908,6,474.609375,95.0,15,1,,
543607908,7,395.5078125,88.0,8,1,,
543607908,8,692.138671875,31.0,102,1,,
543607908,9,556.182861328125,33.0,41,1,,
543607908,,,,,,289329.7668457031,1400.0
543607909,0,1000,0.0,32,1,,
543607909,1,1500.0,2.0,31,1,,
543607909,2,750.0,8.0,101,1,,
543607909,3,1289.0625,79.0,45,1,,
543607909,4,1464.84375,99.0,32,1,,
543607909,5,1464.84375,98.0,11,1,,
543607909,6,1757.8125,64.0,61,1,,
543607909,7,1098.6328125,103.0,3,1,,
543607909,8,1922.607421875,41.0,85,1,,
543607909,9,2059.9365234375,26.0,44,1,,
543607909,,,,,,680327.392578125,1400.0
543607910,0,1000,0.0,30,1,,
543607910,1,900.0,0.0,32,1,,
543607910,2,600.0,7.0,122,1,,
543607910,3,825.0,99.0,51,1,,
543607910,4,937.5,125.0,23,1,,
543607910,5,937.5,115.0,15,1,,
543607910,6,1406.25,85.0,37,1,,
543607910,7,1171.875,100.0,21,1,,
543607910,8,1230.46875,56.0,87,1,,
543607910,9,1647.94921875,43.0,38,1,,
543607910,,,,,,496513.4765625,1400.0
543607911,0,1000,0.0,30,1,,
543607911,1,900.0,0.0,32,1,,
543607911,2,600.0,7.0,61,1,,
543607911,3,825.0,38.0,32,1,,
543607911,4,562.5,45.0,90,1,,
543607911,5,562.5,102.0,13,1,,
543607911,6,675.0,70.0,0,1,,
543607911,7,562.5,48.0,29,1,,
543607911,8,590.625,12.0,118,1,,
543607911,9,632.8125,30.0,42,1,,
543607911,,,,,,331821.875,1400.0
543607912,0,1000,0.0,30,1,,
543607912,1,1500.0,0.0,32,1,,
543607912,2,750.0,7.0,71,1,,
543607912,3,1289.0625,48.0,14,1,,
543607912,4,1464.84375,37.0,48,1,,
543607912,5,1831.0546875,52.0,7,1,,
543607912,6,2746.58203125,14.0,136,1,,
543607912,7,2861.02294921875,128.0,3,1,,
543607912,8,5006.7901611328125,66.0,36,1,,
543607912,9,5364.418029785156,2.0,137,1,,
543607912,,,,,,1570214.698791504,1400.0
543607913,0,1000,0.0,30,1,,
543607913,1,1200,0.0,32,1,,
543607913,2,800,7.0,40,1,,
543607913,3,1100,17.0,28,1,,
543607913,4,1250.0,20.0,18,1,,
543607913,5,1250.0,5.0,103,1,,
543607913,6,1875.0,63.0,74,1,,
543607913,7,1562.5,115.0,5,1,,
543607913,8,2734.375,55.0,47,1,,
543607913,9,3662.109375,2.0,63,1,,
543607913,,,,,,828741.015625,1400.0
543607914,0,1000,0.0,30,1,,
543607914,1,1500.0,0.0,32,1,,
543607914,2,1000.0,7.0,30,1,,
543607914,3,1375.0,7.0,143,1,,
543607914,4,1562.5,125.0,7,1,,
543607914,5,1953.125,99.0,0,1,,
543607914,6,1757.8125,54.0,89,1,,
543607914,7,1831.0546875,121.0,0,1,,
543607914,8,2563.4765625,56.0,60,1,,
543607914,9,2059.9365234375,16.0,38,1,,
543607914,,,,,,736093.994140625,1400.0
543607915,0,1000,0.0,30,1,,
543607915,1,900.0,0.0,32,1,,
543607915,2,750.0,7.0,102,1,,
543607915,3,773.4375,79.0,55,1,,
543607915,4,527.34375,109.0,0,1,,
543607915,5,395.5078125,76.0,26,1,,
543607915,6,355.95703125,57.0,19,1,,
543607915,7,370.78857421875,54.0,54,1,,
543607915,8,519.10400390625,43.0,68,1,,
543607915,9,417.13714599609375,11.0,39,1,,
543607915,,,,,,304975.45318603516,1400.0
543607916,0,1000,0.0,30,1,,
543607916,1,900.0,0.0,32,1,,
543607916,2,750.0,7.0,132,1,,
543607916,3,1031.25,109.0,17,1,,
543607916,4,1171.875,101.0,7,1,,
543607916,5,1464.84375,75.0,21,1,,
543607916,6,1757.8125,51.0,21,1,,
543607916,7,1831.0546875,50.0,57,1,,
543607916,8,2563.4765625,42.0,61,1,,
543607916,9,2059.9365234375,3.0,42,1,,
543607916,,,,,,638969.677734375,1400.0
543607917,0,1000,0.0,32,1,,
543607917,1,1200,2.0,31,1,,
543607917,2,1000.0,8.0,71,1,,
543607917,3,1718.75,49.0,0,1,,
543607917,4,1562.5,24.0,9,1,,
543607917,5,1953.125,0.0,53,1,,
543607917,6,1757.8125,8.0,20,1,,
543607917,7,1098.6328125,6.0,61,1,,
543607917,8,1538.0859375,2.0,116,1,,
543607917,9,1235.9619140625,18.0,37,1,,
543607917,,,,,,621099.5361328125,1400.0
543607918,0,1000,0.0,30,1,,
543607918,1,900.0,0.0,32,1,,
543607918,2,450.0,7.0,132,1,,
543607918,3,773.4375,109.0,38,1,,
543607918,4,703.125,122.0,24,1,,
543607918,5,878.90625,113.0,26,1,,
543607918,6,1318.359375,94.0,28,1,,
543607918,7,823.974609375,100.0,17,1,,
543607918,8,865.17333984375,52.0,56,1,,
543607918,9,1158.7142944335938,8.0,40,1,,
543607918,,,,,,373537.09716796875,1400.0
543607919,0,1000,0.0,30,1,,
543607919,1,1200,0.0,32,1,,
543607919,2,1000.0,7.0,61,1,,
543607919,3,1031.25,38.0,0,1,,
543607919,4,1171.875,13.0,107,1,,
543607919,5,1171.875,87.0,9,1,,
543607919,6,1757.8125,51.0,84,1,,
543607919,7,1831.0546875,113.0,37,1,,
543607919,8,1922.607421875,85.0,18,1,,
543607919,9,2574.920654296875,3.0,42,1,,
543607919,,,,,,660496.3745117188,1400.0
543607920,0,1000,0.0,30,1,,
543607920,1,900.0,0.0,32,1,,
543607920,2,450.0,7.0,132,1,,
543607920,3,618.75,109.0,41,1,,
543607920,4,421.875,125.0,3,1,,
543607920,5,527.34375,95.0,11,1,,
543607920,6,791.015625,61.0,31,1,,
543607920,7,659.1796875,70.0,17,1,,
543607920,8,922.8515625,22.0,128,1,,
543607920,9,1235.9619140625,50.0,42,1,,
543607920,,,,,,396898.095703125,1400.0
543607921,0,1000,0.0,30,1,,
543607921,1,900.0,0.0,32,1,,
543607921,2,600.0,7.0,81,1,,
543607921,3,1031.25,58.0,52,1,,
543607921,4,937.5,85.0,65,1,,
543607921,5,1171.875,117.0,28,1,,
543607921,6,1406.25,100.0,46,1,,
543607921,7,1464.84375,124.0,5,1,,
543607921,8,2563.4765625,64.0,55,1,,
543607921,9,3433.2275390625,19.0,37,1,,
543607921,,,,,,635307.3486328125,1400.0
543607922,0,1000,0.0,30,1,,
543607922,1,1200,0.0,32,1,,
543607922,2,800,7.0,122,1,,
543607922,3,1100,99.0,14,1,,
543607922,4,1250.0,88.0,62,1,,
543607922,5,1562.5,117.0,7,1,,
543607922,6,2343.75,79.0,40,1,,
543607922,7,1464.84375,97.0,41,1,,
543607922,8,1538.0859375,73.0,44,1,,
543607922,9,2059.9365234375,17.0,38,1,,
543607922,,,,,,610099.462890625,1400.0
543607923,0,1000,0.0,30,1,,
543607923,1,1500.0,0.0,32,1,,
543607923,2,1250.0,7.0,81,1,,
543607923,3,1718.75,58.0,19,1,,
543607923,4,1953.125,52.0,84,1,,
543607923,5,2441.40625,103.0,16,1,,
543607923,6,2197.265625,74.0,38,1,,
543607923,7,2288.818359375,90.0,4,1,,
543607923,8,3204.345703125,29.0,103,1,,
543607923,9,4291.534423828125,32.0,42,1,,
543607923,,,,,,1058474.6704101562,1400.0
543607924,0,1000,0.0,30,1,,
543607924,1,1500.0,0.0,32,1,,
543607924,2,1000.0,7.0,102,1,,
543607924,3,1718.75,79.0,0,1,,
543607924,4,1562.5,54.0,61,1,,
543607924,5,1562.5,82.0,29,1,,
543607924,6,1875.0,66.0,30,1,,
543607924,7,1171.875,74.0,65,1,,
543607924,8,2050.78125,74.0,27,1,,
543607924,9,2746.58203125,1.0,149,1,,
543607924,,,,,,954658.69140625,1400.0
543607925,0,1000,0.0,30,1,,
543607925,1,900.0,0.0,32,1,,
543607925,2,750.0,7.0,112,1,,
543607925,3,1289.0625,89.0,47,1,,
543607925,4,878.90625,111.0,25,1,,
543607925,5,1098.6328125,103.0,20,1,,
543607925,6,1647.94921875,78.0,30,1,,
543607925,7,1373.291015625,86.0,32,1,,
543607925,8,1922.607421875,53.0,83,1,,
543607925,9,2059.9365234375,36.0,40,1,,
543607925,,,,,,623188.916015625,1400.0
543607926,0,1000,0.0,30,1,,
543607926,1,1200,0.0,32,1,,
543607926,2,600.0,7.0,30,1,,
543607926,3,1031.25,7.0,51,1,,
543607926,4,937.5,33.0,16,1,,
543607926,5,937.5,16.0,134,1,,
543607926,6,1125.0,105.0,28,1,,
543607926,7,937.5,111.0,2,1,,
543607926,8,984.375,48.0,87,1,,
543607926,9,791.015625,35.0,41,1,,
543607926,,,,,,471566.015625,1400.0
543607927,0,1000,0.0,30,1,,
543607927,1,1500.0,0.0,32,1,,
543607927,2,750.0,7.0,122,1,,
543607927,3,1031.25,99.0,32,1,,
543607927,4,1171.875,106.0,25,1,,
543607927,5,878.90625,98.0,44,1,,
543607927,6,791.015625,97.0,45,1,,
543607927,7,659.1796875,120.0,23,1,,
543607927,8,922.8515625,78.0,25,1,,
543607927,9,741.5771484375,3.0,42,1,,
543607927,,,,,,415943.115234375,1400.0
543607928,0,1000,0.0,32,1,,
543607928,1,1500.0,2.0,31,1,,
543607928,2,1000.0,8.0,50,1,,
543607928,3,1718.75,28.0,60,1,,
543607928,4,1171.875,63.0,87,1,,
543607928,5,1464.84375,117.0,23,1,,
543607928,6,2197.265625,95.0,3,1,,
543607928,7,2288.818359375,76.0,58,1,,
543607928,8,2403.25927734375,69.0,75,1,,
543607928,9,1931.1904907226562,44.0,37,1,,
543607928,,,,,,798811.2869262695,1400.0
543607929,0,1000,0.0,30,1,,
543607929,1,1200,0.0,32,1,,
543607929,2,1000.0,7.0,51,1,,
543607929,3,1718.75,28.0,34,1,,
543607929,4,1562.5,37.0,72,1,,
543607929,5,1171.875,76.0,21,1,,
543607929,6,1406.25,52.0,70,1,,
543607929,7,1171.875,100.0,42,1,,
543607929,8,2050.78125,77.0,36,1,,
543607929,9,1647.94921875,13.0,39,1,,
543607929,,,,,,641201.26953125,1400.0
543608100,0,1000,0.0,96,1,,
